"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","20","","33.63","1","18.23","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","30","","33.97","1","16.4","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","50","","34.25","1","14.9","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","75","","34.41","1","14.2","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","100","","34.61","1","13.7","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","125","","34.6","1","11.55","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","150","","34.52","1","10.73","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","200","","34.31","1","7.62","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","250","","34.32","1","2.57","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","300","","34.25","1","1.99","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","400","","34.36","1","1.88","1","","","","","",""
"정선해양관측","106-11","1978-08-09 20:55:00","131.2517","37.895","0","500","","34.53","1","0.7","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","0","","33.35","1","20.37","1","","","","","14","2"
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","10","","33.31","1","20.49","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","20","","33.27","1","20.32","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","30","","33.26","1","20.3","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","50","","33.63","1","15.7","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","75","","34.29","1","13.56","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","100","","34.23","1","8.86","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","125","","34.25","1","4.86","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","150","","34.21","1","2.66","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","200","","34.06","1","2","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","250","","34.04","1","1.99","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","300","","34.03","1","1.4","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","400","","33.9","1","0.92","1","","","","","",""
"정선해양관측","106-11","1978-10-11 15:55:00","131.2517","37.895","0","500","","34.19","1","0.82","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","0","","33.98","1","14.39","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","10","","34.01","1","14","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","20","","34.02","1","14.25","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","30","","34.01","1","14.22","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","50","","33.98","1","14.22","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","75","","34.01","1","14.21","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","100","","34","1","14.14","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","125","","34.01","1","12.09","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","150","","33.84","1","11.04","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","200","","34.25","1","9.6","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","250","","34.22","1","8.06","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","300","","34.11","1","5.27","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","400","","34.04","1","1.83","1","","","","","",""
"정선해양관측","106-11","1978-12-06 01:00:00","131.2517","37.895","0","500","","34.04","1","1","1","","","","","",""
"정선해양관측","203-01","1978-02-23 10:05:00","126.5233","33.9433","0","0","","34.05","1","11.72","1","","","","","9","2"
"정선해양관측","203-01","1978-02-23 10:05:00","126.5233","33.9433","0","10","","34.06","1","13.16","1","","","","","",""
"정선해양관측","203-01","1978-02-23 10:05:00","126.5233","33.9433","0","20","","34.07","1","13.23","1","","","","","",""
"정선해양관측","203-01","1978-02-23 10:05:00","126.5233","33.9433","0","30","","34.07","1","13.23","1","","","","","",""
"정선해양관측","203-01","1978-02-23 10:05:00","126.5233","33.9433","0","45","","34.06","1","13.25","1","","","","","",""
"정선해양관측","203-01","1978-04-19 07:30:00","126.5233","33.9433","0","0","","33.83","1","12.82","1","","","","","",""
"정선해양관측","203-01","1978-04-19 07:30:00","126.5233","33.9433","0","10","","33.8","1","12.55","1","","","","","",""
"정선해양관측","203-01","1978-04-19 07:30:00","126.5233","33.9433","0","20","","33.81","1","12.45","1","","","","","",""
"정선해양관측","203-01","1978-04-19 07:30:00","126.5233","33.9433","0","30","","33.82","1","12.34","1","","","","","",""
"정선해양관측","203-01","1978-04-19 07:30:00","126.5233","33.9433","0","50","","33.85","1","12.23","1","","","","","",""
"정선해양관측","203-01","1978-06-13 06:30:00","126.5233","33.9433","0","0","","32","1","19.18","1","","","","","",""
"정선해양관측","203-01","1978-06-13 06:30:00","126.5233","33.9433","0","10","","31.95","1","18.87","1","","","","","",""
"정선해양관측","203-01","1978-06-13 06:30:00","126.5233","33.9433","0","20","","32.38","1","16","1","","","","","",""
"정선해양관측","203-01","1978-06-13 06:30:00","126.5233","33.9433","0","30","","32.87","1","12.91","1","","","","","",""
"정선해양관측","203-01","1978-06-13 06:30:00","126.5233","33.9433","0","50","","33.11","1","12.17","1","","","","","",""
"정선해양관측","203-01","1978-08-14 11:40:00","126.5233","33.9433","0","0","","30.51","1","27.33","1","","","","","19","2"
"정선해양관측","203-01","1978-08-14 11:40:00","126.5233","33.9433","0","10","","30.69","1","27.03","1","","","","","",""
"정선해양관측","203-01","1978-08-14 11:40:00","126.5233","33.9433","0","20","","31.03","1","26.2","1","","","","","",""
"정선해양관측","203-01","1978-08-14 11:40:00","126.5233","33.9433","0","30","","32.34","1","20.29","1","","","","","",""
"정선해양관측","203-01","1978-08-14 11:40:00","126.5233","33.9433","0","50","","99.999","4","12.85","1","","","","","",""
"정선해양관측","203-01","1978-10-23 09:40:00","126.5233","33.9433","0","0","","33.07","1","17.42","1","","","","","8","2"
"정선해양관측","203-01","1978-10-23 09:40:00","126.5233","33.9433","0","10","","32.85","1","17","1","","","","","",""
"정선해양관측","203-01","1978-10-23 09:40:00","126.5233","33.9433","0","20","","32.88","1","16.71","1","","","","","",""
"정선해양관측","203-01","1978-10-23 09:40:00","126.5233","33.9433","0","30","","32.87","1","16.41","1","","","","","",""
"정선해양관측","203-01","1978-10-23 09:40:00","126.5233","33.9433","0","50","","33.21","1","13.79","1","","","","","",""
"정선해양관측","203-01","1978-12-18 10:00:00","126.5233","33.9433","0","0","","34.47","1","17.8","1","","","","","13","2"
"정선해양관측","203-01","1978-12-18 10:00:00","126.5233","33.9433","0","10","","34.45","1","17.5","1","","","","","",""
"정선해양관측","203-01","1978-12-18 10:00:00","126.5233","33.9433","0","20","","34.47","1","17.48","1","","","","","",""
"정선해양관측","203-01","1978-12-18 10:00:00","126.5233","33.9433","0","30","","34.47","1","17.55","1","","","","","",""
"정선해양관측","203-01","1978-12-18 10:00:00","126.5233","33.9433","0","50","","34.47","1","17.56","1","","","","","",""
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","0","","34.11","1","12.7","1","","","","","10","2"
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","10","","34.03","1","12.34","1","","","","","",""
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","20","","34.06","1","13","1","","","","","",""
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","30","","34.05","1","13.07","1","","","","","",""
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","50","","34.02","1","12.06","1","","","","","",""
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","75","","34.03","1","13.05","1","","","","","",""
"정선해양관측","203-02","1978-02-23 09:05:00","126.4383","33.7917","0","90","","34.06","1","13.05","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","0","","33.94","1","13.65","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","10","","33.96","1","13.77","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","20","","33.98","1","13.71","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","30","","33.98","1","13.68","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","50","","34","1","13.64","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","75","","34.03","1","13.71","1","","","","","",""
"정선해양관측","203-02","1978-04-19 06:20:00","126.4383","33.7917","0","90","","34.04","1","13.6","1","","","","","",""
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","0","","31.72","1","19.49","1","","","","","15","2"
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","10","","32.08","1","18.25","1","","","","","",""
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","20","","32.37","1","12.39","1","","","","","",""
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","30","","33","1","12.3","1","","","","","",""
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","50","","33.31","1","12.31","1","","","","","",""
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","75","","33.4","1","12.6","1","","","","","",""
"정선해양관측","203-02","1978-06-13 07:40:00","126.4383","33.7917","0","95","","33.42","1","12.56","1","","","","","",""
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","0","","30.76","1","27.5","1","","","","","19","2"
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","10","","30.78","1","27.3","1","","","","","",""
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","20","","30.78","1","27.13","1","","","","","",""
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","30","","31.44","1","25","1","","","","","",""
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","50","","32.82","1","14.67","1","","","","","",""
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","75","","33.25","1","14.72","1","","","","","",""
"정선해양관측","203-02","1978-08-14 12:50:00","126.4383","33.7917","0","90","","99.999","4","12.26","1","","","","","",""
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","0","","32.69","1","20.14","1","","","","","8","2"
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","10","","32.66","1","20.09","1","","","","","",""
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","20","","32.73","1","20.03","1","","","","","",""
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","30","","33.22","1","16.81","1","","","","","",""
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","50","","33.52","1","14.94","1","","","","","",""
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","75","","33.57","1","14.28","1","","","","","",""
"정선해양관측","203-02","1978-10-23 11:00:00","126.4383","33.7917","0","92","","33.54","1","13.7","1","","","","","",""
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","0","","34.53","1","17.3","1","","","","","18","2"
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","10","","34.49","1","17.22","1","","","","","",""
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","20","","34.5","1","17.57","1","","","","","",""
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","30","","34.5","1","17.71","1","","","","","",""
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","50","","34.36","1","17.7","1","","","","","",""
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","75","","34.49","1","17.72","1","","","","","",""
"정선해양관측","203-02","1978-12-18 11:10:00","126.4383","33.7917","0","90","","34.5","1","17.7","1","","","","","",""
"정선해양관측","203-03","1978-02-23 07:50:00","126.355","33.6383","0","0","","34.07","1","13.3","1","","","","","7","2"
"정선해양관측","203-03","1978-02-23 07:50:00","126.355","33.6383","0","10","","34.06","1","12.58","1","","","","","",""
"정선해양관측","203-03","1978-02-23 07:50:00","126.355","33.6383","0","20","","34.05","1","12.72","1","","","","","",""
"정선해양관측","203-03","1978-02-23 07:50:00","126.355","33.6383","0","30","","34.02","1","12.82","1","","","","","",""
"정선해양관측","203-03","1978-02-23 07:50:00","126.355","33.6383","0","50","","34.01","1","12.81","1","","","","","",""
